,movieId,title,tag,genresList,year,soup
967,4326,Mississippi Burning (1988),race rasicm,crime drama thriller,1988,race rasicm crime drama thriller
968,4333,Throw Momma from the Train (1987),Strangers on a Train,comedy crime,1987,strangers on a train comedy crime
969,4347,Divided We Fall (Musíme si pomáhat) (2000),Holocaust,comedy drama,2000,holocaust comedy drama
970,4356,Gentlemen Prefer Blondes (1953),In Netflix queue,comedy musical romance,1953,in netflix queue comedy musical romance
971,4359,"Seven Year Itch, The (1955)",adultery,comedy,1955,adultery comedy
972,4361,Tootsie (1982),men in drag,comedy romance,1982,men in drag comedy romance
973,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",accident,drama romance,2000,accident drama romance
974,4396,"Cannonball Run, The (1981)",race,action comedy,1981,race action comedy
975,4404,Faust (1926),In Netflix queue,drama fantasy horror,1926,in netflix queue drama fantasy horror
976,4447,Legally Blonde (2001),lawyers,comedy romance,2001,lawyers comedy romance
977,4448,"Score, The (2001)",heist boring,action drama,2001,heist boring action drama
978,4465,"Accused, The (1988)",rape,drama,1988,rape drama
979,4476,Big Business (1988),twins,comedy,1988,twins comedy
980,4477,Big Top Pee-Wee (1988),circus,adventure children comedy,1988,circus adventure children comedy
981,4489,Coming to America (1988),Africa immigrants,comedy romance,1988,africa immigrants comedy romance
982,4495,Crossing Delancey (1988),New York,comedy romance,1988,new york comedy romance
983,4526,My Stepmother Is an Alien (1988),aliens,comedy romance sci-fi,1988,aliens comedy romance sci-fi
984,4537,Running on Empty (1988),hippies,drama,1988,hippies drama
985,4545,Short Circuit (1986),robots,comedy sci-fi,1986,robots comedy sci-fi
986,4546,"Vanishing, The (Spoorloos) (1988)",kidnapping remade,drama thriller,1988,kidnapping remade drama thriller
987,4558,Twins (1988),twins,comedy,1988,twins comedy
988,4571,Bill & Ted's Excellent Adventure (1989),time travel,adventure comedy sci-fi,1989,time travel adventure comedy sci-fi
989,4600,Gross Anatomy (a.k.a. A Cut Above) (1989),doctors,comedy drama,1989,doctors comedy drama
990,4621,Look Who's Talking (1989),babies,comedy romance,1989,babies comedy romance
991,4623,Major League (1989),baseball,comedy,1989,baseball comedy
992,4638,Jurassic Park III (2001),dinosaurs,action adventure sci-fi thriller,2001,dinosaurs action adventure sci-fi thriller
993,4639,America's Sweethearts (2001),Hollywood movie business,comedy romance,2001,hollywood movie business comedy romance
994,4641,Ghost World (2001),adolescence,comedy drama,2001,adolescence comedy drama
995,4677,Turner & Hooch (1989),dogs,comedy crime,1989,dogs comedy crime
996,4678,UHF (1989),television,comedy,1989,television comedy
997,4688,Black Robe (1991),In Netflix queue,adventure drama,1991,in netflix queue adventure drama
998,4787,Little Man Tate (1991),prodigies,drama,1991,prodigies drama
999,4801,"Little Foxes, The (1941)",family,drama,1941,family drama
1000,4808,"Vanishing, The (1993)",remake,mystery thriller,1993,remake mystery thriller
1001,4809,Silkwood (1983),Nuclear disaster union,drama,1983,nuclear disaster union drama
1002,4812,SpaceCamp (1986),NASA space,adventure sci-fi,1986,nasa space adventure sci-fi
1003,4823,Serendipity (2001),wedding,comedy romance,2001,wedding comedy romance
1004,4835,Coal Miner's Daughter (1980),Loretta Lynn,drama,1980,loretta lynn drama
1005,4857,Fiddler on the Roof (1971),Judaism Tradition!,drama musical,1971,judaism tradition! drama musical
1006,4874,K-PAX (2001),aliens psychiatrist,drama fantasy mystery sci-fi,2001,aliens psychiatrist drama fantasy mystery sci-fi
1007,4881,"Man Who Wasn't There, The (2001)",Coen Brothers,crime drama,2001,coen brothers crime drama
1008,4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",ghosts,drama fantasy horror thriller war,2001,ghosts drama fantasy horror thriller war
1009,4920,"Now, Voyager (1942)",psychology,drama romance,1942,psychology drama romance
1010,4963,Ocean's Eleven (2001),heist,crime thriller,2001,heist crime thriller
1011,4969,And Then There Were None (1945),In Netflix queue,crime mystery,1945,in netflix queue crime mystery
1012,4970,"Blue Angel, The (Blaue Engel, Der) (1930)",nightclub singers,drama,1930,nightclub singers drama
1013,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",whimsical,comedy romance,2001,whimsical comedy romance
1014,4979,"Royal Tenenbaums, The (2001)",new york,comedy drama,2001,new york comedy drama
1015,4980,Bill & Ted's Bogus Journey (1991),time travel,adventure comedy fantasy sci-fi,1991,time travel adventure comedy fantasy sci-fi
1016,4998,"Defiant Ones, The (1958)",racism,adventure crime drama thriller,1958,racism adventure crime drama thriller
1017,5008,Witness for the Prosecution (1957),Agatha Christie court,drama mystery thriller,1957,agatha christie court drama mystery thriller
1018,5012,Yentl (1983),cross dressing Judaism,drama musical romance,1983,cross dressing judaism drama musical romance
1019,5015,Monster's Ball (2001),race,drama romance,2001,race drama romance
1020,5034,"Truly, Madly, Deeply (1991)",Ghost,drama romance,1991,ghost drama romance
1021,5064,The Count of Monte Cristo (2002),Dumas revenge remake,action adventure drama thriller,2002,dumas revenge remake action adventure drama thriller
1022,5114,"Bad and the Beautiful, The (1952)",movie business,drama,1952,movie business drama
1023,5120,Sleuth (1972),In Netflix queue,comedy mystery thriller,1972,in netflix queue comedy mystery thriller
1024,5135,Monsoon Wedding (2001),India,comedy romance,2001,india comedy romance
1025,5139,"Bad News Bears, The (1976)",baseball,comedy,1976,baseball comedy
1026,5213,"Oh, God! Book II (1980)",religion,comedy,1980,religion comedy
1027,5224,Promises (2001),In Netflix queue,documentary,2001,in netflix queue documentary
1028,5238,Return of the Secaucus 7 (1980),In Netflix queue,drama,1980,in netflix queue drama
1029,5266,Panic Room (2002),crime,thriller,2002,crime thriller
1030,5294,Frailty (2001),religion,crime drama thriller,2001,religion crime drama thriller
1031,5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",In Netflix queue,drama war,1945,in netflix queue drama war
1032,5316,Enigma (2001),World War II,romance thriller,2001,world war ii romance thriller
1033,5349,Spider-Man (2002),superhero,action adventure sci-fi thriller,2002,superhero action adventure sci-fi thriller
1034,5353,Butterflies Are Free (1972),blind,comedy drama,1972,blind comedy drama
1035,5377,About a Boy (2002),Nick Hornby,comedy drama romance,2002,nick hornby comedy drama romance
1036,5379,"Believer, The (2001)",anti-Semitism Judaism,drama,2001,anti-semitism judaism drama
1037,5398,Requiem for a Heavyweight (1962),boxing,drama,1962,boxing drama
1038,5404,84 Charing Cross Road (1987),books,drama romance,1987,books drama romance
1039,5445,Minority Report (2002),future,action crime mystery sci-fi thriller,2002,future action crime mystery sci-fi thriller
1040,5446,Rabbit-Proof Fence (2002),Australia,adventure drama,2002,australia adventure drama
1041,5450,Lovely & Amazing (2001),sisterhood women,comedy drama romance,2001,sisterhood women comedy drama romance
1042,5451,Pumpkin (2002),disability mental illness,comedy drama romance,2002,disability mental illness comedy drama romance
1043,5470,The Importance of Being Earnest (1952),Oscar Wilde,comedy romance,1952,oscar wilde comedy romance
1044,5475,Z (1969),In Netflix queue,drama mystery thriller,1969,in netflix queue drama mystery thriller
1045,5483,"Kid Stays in the Picture, The (2002)",movie business,documentary,2002,movie business documentary
1046,5498,Red Beard (Akahige) (1965),In Netflix queue,drama,1965,in netflix queue drama
1047,5502,Signs (2002),aliens,horror sci-fi thriller,2002,aliens horror sci-fi thriller
1048,5505,"Good Girl, The (2002)",adultery younger men,comedy drama,2002,adultery younger men comedy drama
1049,5527,Possession (2002),AS Byatt books,drama romance,2002,as byatt books drama romance
1050,5528,One Hour Photo (2002),photography psychopaths,drama thriller,2002,photography psychopaths drama thriller
1051,5548,Down and Out in Beverly Hills (1986),homeless,comedy,1986,homeless comedy
1052,5577,Igby Goes Down (2002),adolescence,comedy drama,2002,adolescence comedy drama
1053,5601,"Yearling, The (1946)",Animal movie,children drama,1946,animal movie children drama
1054,5603,"Lavender Hill Mob, The (1951)",crime heist,comedy crime,1951,crime heist comedy crime
1055,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),anime,adventure animation fantasy,2001,anime adventure animation fantasy
1056,5629,Jonah: A VeggieTales Movie (2002),Bible,animation children musical,2002,bible animation children musical
1057,5630,Red Dragon (2002),Hannibal Lecter,crime mystery thriller,2002,hannibal lecter crime mystery thriller
1058,5633,Heaven (2002),bombs,drama,2002,bombs drama
1059,5644,"Pride of the Yankees, The (1942)",baseball Lou Gehrig,drama,1942,baseball lou gehrig drama
1060,5669,Bowling for Columbine (2002),violence in america,documentary,2002,violence in america documentary
1061,5673,Punch-Drunk Love (2002),pudding anger awkward bittersweet hallucinatory quirky sad surreal symbolism tense unconventional unique wistful,comedy drama romance,2002,pudding anger awkward bittersweet hallucinatory quirky sad surreal symbolism tense unconventional unique wistful comedy drama romance
1062,5682,"Grey Zone, The (2001)",Holocaust,drama,2001,holocaust drama
1063,5685,Real Women Have Curves (2002),Girl Power,comedy drama,2002,girl power comedy drama
1064,5690,Grave of the Fireflies (Hotaru no haka) (1988),made me cry orphans beautiful downbeat grim poignant tear jerker tragedy tragic,animation drama war,1988,made me cry orphans beautiful downbeat grim poignant tear jerker tragedy tragic animation drama war
1065,5721,"Chosen, The (1981)",In Netflix queue Judaism,drama,1981,in netflix queue judaism drama
1066,5747,Gallipoli (1981),World War I,drama war,1981,world war i drama war
1067,5791,Frida (2002),art,drama romance,2002,art drama romance
1068,5792,Roger Dodger (2002),dating,comedy drama,2002,dating comedy drama
1069,5802,"World of Henry Orient, The (1964)",teenagers,comedy,1964,teenagers comedy
1070,5812,Far from Heaven (2002),salute to Douglas Sirk,drama romance,2002,salute to douglas sirk drama romance
1071,5816,Harry Potter and the Chamber of Secrets (2002),Magic Wizards,adventure fantasy,2002,magic wizards adventure fantasy
1072,5820,Standing in the Shadows of Motown (2002),music business,documentary musical,2002,music business documentary musical
1073,5875,Personal Velocity (2002),short films,drama,2002,short films drama
1074,5876,"Quiet American, The (2002)",Graham Greene,drama thriller war,2002,graham greene drama thriller war
1075,5878,Talk to Her (Hable con Ella) (2002),coma,drama romance,2002,coma drama romance
1076,5899,Zulu (1964),Africa,action drama war,1964,africa action drama war
1077,5954,25th Hour (2002),crime nightclub,crime drama,2002,crime nightclub crime drama
1078,5971,My Neighbor Totoro (Tonari no Totoro) (1988),anime,animation children drama fantasy,1988,anime animation children drama fantasy
1079,5989,Catch Me If You Can (2002),crime cheating intelligent Leonardo DiCaprio lies smart Tom Hanks twists & turns,crime drama,2002,crime cheating intelligent leonardo dicaprio lies smart tom hanks twists & turns crime drama
1080,5991,Chicago (2002),court jazz murder,comedy crime drama musical,2002,court jazz murder comedy crime drama musical
1081,5994,Nicholas Nickleby (2002),Dickens,drama romance,2002,dickens drama romance
1082,6002,Love Liza (2002),drugs planes widows/widowers,drama,2002,drugs planes widows/widowers drama
1083,6003,Confessions of a Dangerous Mind (2002),television,comedy crime drama thriller,2002,television comedy crime drama thriller
1084,6020,Alice Adams (1935),class,comedy drama,1935,class comedy drama
1085,6027,Dogfight (1991),In Netflix queue,drama romance,1991,in netflix queue drama romance
1086,6031,Imitation of Life (1959),motherhood race,drama romance,1959,motherhood race drama romance
1087,6041,Amen. (2002),In Netflix queue,drama,2002,in netflix queue drama
1088,6063,May (2002),doll,drama horror,2002,doll drama horror
1089,6090,Kiss Me Goodbye (1982),ghosts,comedy,1982,ghosts comedy
1090,6101,Missing (1982),Chile politics South America,drama mystery thriller,1982,chile politics south america drama mystery thriller
1091,6104,Monty Python Live at the Hollywood Bowl (1982),spoof,comedy,1982,spoof comedy
1092,6156,Shanghai Knights (2003),England,action adventure comedy,2003,england action adventure comedy
1093,6159,All the Real Girls (2003),adolescence,drama romance,2003,adolescence drama romance
1094,6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),obsession,romance thriller,2002,obsession romance thriller
1095,6170,"Black Stallion, The (1979)",horses,adventure children drama,1979,horses adventure children drama
1096,6178,"Patch of Blue, A (1965)",blind blindness race,drama romance,1965,blind blindness race drama romance
1097,6181,"Red Badge of Courage, The (1951)",Civil War Stephen Crane,drama war,1951,civil war stephen crane drama war
1098,6183,Pillow Talk (1959),Day and Hudson sexuality,comedy musical romance,1959,day and hudson sexuality comedy musical romance
1099,6195,Stone Reader (2002),books Stones of Summer,documentary,2002,books stones of summer documentary
1100,6197,Spider (2002),mental illness,drama mystery,2002,mental illness drama mystery
1101,6201,Lady Jane (1986),England,drama romance,1986,england drama romance
1102,6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),World War II,drama,2001,world war ii drama
1103,6218,Bend It Like Beckham (2002),soccer,comedy drama romance,2002,soccer comedy drama romance
